Portland ME,10.1925,4.135,4.8725,1.4525,1.46,2.5125,2.01,1.5475,3.55,3.72,0.49,1.31,1.8425,3.43,4.7425,2.4725,4.775,1.375,2.4975,2.43,5.015,4.24,2.7275,1.3275,3.185,1.4875,1310.895,356533.75,4.0480825148,1284.2162356876,,84.5470490867,144.732276609,229.2793256957,24.69,47.45,2.8895,142.3725,122.71,103.405,9.18,294.935,4.335,8.835,4.24,15.81,35.285,3.5125,0.99,14.9,22.68,19.03,32.56,83.365,14.04,9.81,4.755,4.04,56.68,9.49,7.99
Baltimore MD,11.79,4.58,5.0725,1.7975,1.235,2.535,2.3425,1.095,4.6725,4.2275,0.64,1.8975,1.5825,3.48,4.6575,2.555,4.015,1.5,2.6325,2.33,6.1925,4.2025,3.0075,1.545,4.185,1.8775,1328.2875,455192.75,3.9415729652,1618.6402804724,,88.488413261,63.9922743124,152.4806875734,28.67,39.65,2.721,67.3625,79.75,81.5625,10.26,293.64,3.35,9.25,3.35,15.725,43.725,2.355,1.01,8.335,30.615,17.37,31.505,49.98,17.5625,10.81,5.3,2.1425,43.6,8.49,7.49
Bethesda-Gaithersburg-Frederick MD,11.59,4.1775,4.835,1.635,1.105,2.495,2.1275,1.09,4.595,3.9375,0.605,1.73,1.56,3.47,4.38,2.3975,4.075,1.2675,2.61,1.7625,5.48,3.63,2.8475,1.1925,4.0475,1.78,1709.64,648236,4.0012149508,2321.6336391192,,106.940410984,72.9952775375,179.9356885215,26.86,40.96,2.87325,72.0375,73.4,81.5625,10.1675,312.2925,3.28,8.83,3.25,16.7875,46.75,2.315,1.08,9.16,30.6825,16.6825,30.505,50.98,31.5475,12.32,5.3,2.0175,44,8.665,9.165
Boston MA,11.045,4.0775,4.85,1.735,1.1375,2.23,2.2625,1.4875,3.875,3.565,0.4975,1.425,1.595,3.5975,4.37,2.845,3.9125,1.465,2.8075,2.19,5.635,3.775,2.7025,1.235,3.61,1.57,2216.8775,542323.25,3.9605844189,1933.6692797753,,142.4628341563,135.9977824457,278.460616602,35.54,48.52,2.7055,109.075,161.895,118.13,9.7275,321.5175,4.425,10.5,4.52,19.9175,52.2,2.645,1.0075,15.3775,34.9075,25.23,35.44,100.095,56.391875,12.1475,7.065,3.695,62.9175,9.0725,10.3825
Framingham-Natick MA,11.7344615793,4.2281819627,5.2606258744,1.6624855487,1.4799381756,2.6512198835,2.7380995019,1.6000040533,4.0829453391,3.7983561592,0.5739131554,1.6004766943,2.1826522294,3.4557669413,4.0024424088,2.4717170977,4.1491019525,1.4307220248,2.8690370854,2.1243139269,6.0497083654,4.2813719843,2.9719683607,1.1622582159,2.8628916294,1.7955586968,1875.6552508958,589614.851166858,4.0141446722,2115.2181737736,,57.8282704165,106.7899102347,164.6181806511,31.3174257431,45.7847334185,2.7499800558,117.3669607202,163.5899153626,107.9133741711,9.1374898958,301.0963722038,4.6336562721,10.9027980303,4.6581071809,17.1503590289,48.4718639251,3.1429272527,1.2822323089,14.0113474843,44.7280160715,19.7539805279,33.8491929077,86.8408764749,59.8175741062,11.2266046987,4.0762359065,2.4487200913,63.2877387818,9.2860615536,8.3700848162
Pittsfield MA,10.9192777927,3.8611375164,5.204616543,2.3359750496,1.3867562713,2.449541638,2.444418767,1.3490462006,3.9945285272,3.6327254571,0.5915538012,1.8578164321,2.1333538831,3.2542329277,3.9484635175,2.3953763587,3.3583798735,1.3585448628,2.3880101201,1.8577365397,6.3129703005,3.7657799605,3.0748343393,1.4769897394,3.761932771,1.6239572453,1005.4107465316,433322.996386477,4.1188390616,1573.8969272343,,56.8040515558,104.9450878218,161.7491393777,27.442235886,45.1284731303,2.9218810867,145.0869984046,97.6603951114,93.9547954431,9.513031143,261.0987396803,1.9886359935,7.9772372863,4.197175077,13.3197551616,21.2168432441,2.2600327982,0.9898089572,15.9414981422,17.6581503995,23.0555841093,28.9564031562,80.2240157259,26.0349943096,9.963539595,5.959628285,2.9316343592,53.1907387465,7.4939803079,7.9416517215
Fitchburg-Leominster MA,9.5672931867,4.2317929393,4.4638022648,1.5114842902,1.0263209705,1.7596755694,1.9610231525,1.2115743335,4.1037924267,3.1892841291,0.4896524075,0.9733936495,1.504540873,3.1994846665,3.5677352723,2.383688087,3.4198222842,1.1467898635,2.4192303655,2.4634323766,5.1287429112,3.2990726624,2.2791380607,1.0563279346,2.2991841166,1.2376882076,1091.5187273067,343541.952223725,4.299837354,1277.6561025251,,91.0700803159,141.5332269534,232.6033072693,28.1450887119,55.7973101381,3.1064503927,114.3001177386,154.547341415,100.5910370382,9.5646444936,305.6904436808,4.214919898,11.7357431997,3.5159173058,16.0580847473,33.8646346762,3.3031350852,1.0693527532,13.7942639185,29.5615337098,29.3511179604,34.3188867088,82.3338891717,35.3744864049,8.4794828084,3.3753420632,2.8218499454,50.7010362222,9.1376852218,10.8983679884
Detroit MI,10.9525,4.055,3.78,1.2075,0.8675,1.9425,1.9575,0.86,3.8875,2.5275,0.525,0.9975,1.3425,2.9275,4.0775,2.3075,3.3375,1,2.575,1.8025,4.605,2.9075,2.045,1.1475,3.2825,1.5175,953.9225,267365,4.103210093,969.2734358434,,110.6809648135,66.4140675832,177.0950323967,29.115,40.3825,2.73425,79.6725,100.1275,86.505,8.405,304.13,4.025,9.2,4.3,15.745,48.05,1.985,0.845,10.0075,22.435,21.8675,28.265,56.2625,20,9.835,3.2425,2.08,45.315,8.26,5.4925
Grand Rapids MI,11.6025,4.4125,4.24,1.1275,0.8175,2.3025,1.8675,0.8875,3.78,2.9675,0.5075,1.2175,1.135,3.6125,4,2.215,3.31,1.0625,2.655,1.5625,4.8625,3.03,2.555,1.095,3.455,1.6175,831.98,240808.5,4.1004323267,872.9769829582,,88.2144702772,73.4033621689,161.6178324461,25.5,40.645,2.59775,91.7925,94.3,79.485,8.3675,327.855,3.765,9.365,4.23,16.375,35,2.035,0.865,14.885,24.8975,20.0725,24.2825,73.745,16.0008333333,10.0825,4.135,2.045,47.565,8.55,7.2475
Kalamazoo MI,11.115,3.54,3.8125,1.19,0.83,2.29,1.8675,0.815,3.765,2.705,0.51,1.2425,1.225,2.945,3.4725,2.0575,2.735,0.955,2.2375,1.4725,4.83,2.755,1.96,0.995,2.35,1.2175,686.485,205352.5,3.956375,731.6992164571,,95.8314556442,78.1626986001,173.9941542443,28.5025,38.5675,2.608,56.66,89.475,97.2075,8.02,302.87,3.74,9.5675,3.98,14.8375,19.33,1.8225,0.8225,12.16,17.265,15.6725,16.085,73.7925,15.0777083333,7.9425,3.33,2.095,49.825,7.985,7.0225
Benton Harbor MI,10.33,4.1975,4.57,1.5975,1.0975,2.2475,2,1.005,4.005,3.1775,0.5675,1.2875,1.635,3.7825,4.3025,2.38,3.555,1.255,2.63,1.8575,4.965,3.15,2.8075,1.4125,3.45,1.66,691.2325,253979.75,4.0258338986,912.535214204,,69.3548678417,73.4650523674,142.8199202091,32.375,37.09,2.67825,79.9175,96.5025,84.405,9,300.4,3.7625,7.995,4.1075,13.19,29.9075,2.5925,1.0425,12.2125,25.7025,23.4075,26.2425,73.125,22.9479166667,6.875,3.25,2.22,40.57,8.525,7.6875
Mankato MN,11.595,4.89,4.81,1.735,0.94,3.25,2.0575,0.9575,4.3025,2.8475,0.575,1.5175,1.6775,4.055,4.8125,2.485,3.145,1.1425,2.5575,1.785,5.3825,2.8,2.5575,1.525,3.375,1.5225,726.575,255994,3.90625,906.5754448561,,80.3540520985,69.11563781,149.4696899085,18.7525,36.125,2.5375,75.2375,155.5275,92.6675,9.3375,271.425,3.7425,11.995,4.4925,18.4375,25.625,2.7625,0.9475,11.78,30.72,23.6075,31.03,83.25,23.49,9.1575,3.5,2.6875,44.875,7.91,7.085
Minneapolis MN,14.16,3.6025,4.665,1.8675,1.0725,2.275,1.9175,1.7125,3.9075,3.165,0.56,1.5175,1.7875,3.78,4.65,2.73,3.5475,1.2025,2.2925,1.79,5.4575,3.85,2.8725,1.6625,3.6225,1.585,1100.97,344736.25,4.0092772264,1235.7604172848,,93.2037389721,69.5773097767,162.7810487489,24.99,43.305,2.80375,82.29,133.47,84.32,11.685,281.035,3.63,10.555,3.8475,22.665,33.205,3.4175,1.0375,13.48,31,27.175,36.84,76.6025,14.0833333333,9.8075,4.085,3.25,60.105,8.6475,7.7375
St. Paul MN,13.4025,3.835,4.5575,1.9,1.0825,2.1775,1.8775,1.725,3.8525,3.27,0.5275,1.4725,1.76,3.675,4.5075,2.7025,3.5025,1.175,2.245,1.665,5.4275,3.775,2.86,1.695,3.54,1.6125,1124,333641.25,4.0013954799,1194.9360304574,,86.8856041751,71.5308647767,158.4164689518,24.99,43.1875,2.816,81.3775,131.8425,86.04,11.75,277.13,3.685,10.635,3.8575,23.005,33.9075,3.385,1.04,13.9775,27.4175,25.5125,37.1625,76.365,14.0833333333,9.86,4.12,3.19,59.6825,8.7375,7.9025
St. Cloud MN,12.0875,4.565,5.7175,1.8425,1.015,2.6875,2.265,1.1675,4.24,2.5,0.63,1.4925,1.81,4.2725,4.8075,2.1875,3.7675,1.2275,2.24,1.8825,5.0275,3.19,3.17,1.505,4.4125,1.79,745.21,240138,3.922507886,851.6329040453,,80.2652334297,82.7564973398,163.0217307695,24.4225,35.8075,2.5405,115.6,156,85.125,11.195,295.07,3.79,8.245,3.795,21.505,30.2475,3.3,1.0225,13.375,32.6575,24.4925,33.9925,68.315,23.5,10,3.98,3.8425,45.7075,8.965,8.17
Hattiesburg MS,11.01,3.925,4.4275,1.2925,1.005,2.58,2.2225,1.1,3.7825,3.1175,0.6325,1.77,1.4925,3.3325,4.0625,2.1375,3.38,1.25,2.4925,1.8175,4.945,2.9525,2.32,1.3425,3.31,1.5375,549.2,231119,3.8856982979,816.1755040347,,91.8233409541,41.4608108829,133.284151837,28.745,35.075,2.2905,76.335,87.0625,78.48,10.055,289.8575,3.39,8.06,2.9925,13.67,30.3625,2.1925,0.9575,10.16,17.825,15.605,19.3625,78.975,17.5,9.5625,4.5,1.825,38.7625,8.1725,7.4925
Jackson MS,10.4206128232,3.5876564935,3.8814684272,1.0002485536,0.9484727222,2.2590190529,2.1756725878,0.9649303637,3.7525049314,3.2265970941,0.5171761524,1.0431310087,1.5953241005,3.2287467614,4.0953619709,2.0373142872,3.3896770042,0.9093210099,2.3970642146,1.6663349606,4.1069457315,2.1814557809,2.1246890083,0.9213351652,2.654053573,1.4525272382,659.2139939453,236789.018538541,4.0340720269,851.458662162,,87.9515411173,43.1256733285,131.0772144458,25.0517547667,28.727149584,2.3076074353,67.6056011275,93.7575583238,82.753402927,7.7576998296,279.9111835422,3.584973432,8.490543134,2.6114744081,14.8833167715,24.1273548075,1.8473846939,0.8900464385,10.3117455993,21.4643929974,15.1840833352,21.4612036792,75.5279414648,23.7842611219,9.1305030358,5.7641246555,1.9894376682,49.8133744511,8.3954217593,8.3754790028
Tupelo MS,11.135,4,3.825,1.0375,0.8525,2.2625,2.0175,1.03,3.9825,3.145,0.54,1.18,1.3275,3.36,4.285,2.1525,3.3,0.9325,2.5125,1.6825,4.7225,2.395,2.2025,1.085,2.83,1.5,583.1875,226153.25,3.9675,807.1412314134,,83.6787568667,36.3638908265,120.0426476931,26.6575,38.5375,2.40125,107.39,83,91.5825,8.05,299.4225,3.6125,10.7175,3.225,14.95,22.37,1.81,0.8025,9.5,20.4875,17.96,26.5975,66.875,11.2291666667,9.2275,3.625,2.49,61.3675,8.0875,6.45
Columbia MO,10.9125,4.405,4.0475,1.3975,1.215,2.3425,2.0225,0.9575,3.9725,2.6525,0.5625,1.3875,1.3625,3.395,4.4775,2.3075,3.1175,0.9675,2.475,1.745,5.4525,2.5775,2.4875,1.1475,3.0775,1.505,767.6525,282466.75,3.9856875,1009.818490263,,90.2216095376,65.8263816301,156.0479911676,30.8325,33.715,2.3785,77.4175,118.5,85.5275,8.94,305.14,3.7975,8,4.9975,14.6475,32.9,2.0575,0.96,12.9225,28.755,23.99,31.1725,74.2,14.1733333333,9.5725,4.2725,2.595,38.7375,8.325,7.285
Jefferson City MO,10.48,4.4725,4.3275,1.2575,0.9375,2.5275,2.2075,1.28,4.005,2.9425,0.5575,1.485,1.4575,3.265,4.4525,2.22,2.9375,0.97,2.39,1.69,5.2775,2.5875,2.4775,1.5025,2.8675,1.42,697.5825,246266.75,3.9779166667,879.6155180029,,89.5747204647,69.1510220996,158.7257425643,30.61,32.055,2.47025,88.4675,101.8575,88.15,10.02,301.2825,3.92,9.775,4.52,13.21,38.58,2.7625,0.89,11.4525,26.86,17.0275,27.5,69.38,11.2233333333,8.73,4.37,2.125,40.28,8.195,7.955
Joplin MO,9.195,4.4875,3.99,1.4025,0.815,2.4,1.95,0.9375,3.725,2.325,0.5425,1.4325,1.3175,3.1425,3.91,2.0625,3.175,0.7725,2.34,1.69,4.915,2.5625,2.6025,1.145,2.7625,1.23,667.575,219257,3.99375,784.6557430568,,119.1102150202,67.7534744286,186.8636894488,36.3925,40.585,2.36625,87.2375,99.5825,77.4825,7.1775,307.5025,4.64,9.4925,3.9575,15.2325,20.3375,2.305,0.9175,9.89,16.3225,13.7525,17.6125,45,21.7483333333,10.265,3.4375,2.18,36.2175,8.3775,6.8475
Kansas City MO-KS,10.155,4.9975,4.045,1.4325,0.935,2.205,2.09,1.04,3.9725,2.255,0.555,1.45,1.495,3.2375,4.31,2.0325,3.025,0.9725,2.2525,1.565,4.73,2.3625,2.4175,1.19,2.7225,1.4,830.095,286712.75,4.044489713,1031.4171114247,,86.8672753907,76.2025224761,163.0697978668,24.5025,37.305,2.50125,94.8125,94.5525,86.1975,8.3925,317.165,4.1825,8.6175,3.8125,14.4925,28.1575,1.975,1.3125,14.52,32.015,28.525,30.64,72.9075,19.2870833333,9.235,4.5025,2.31,44.99,7.98,8.0525
St. Louis MO-IL,11.0675,5.3675,5.2725,1.91,0.955,2.5,2.39,1.035,4.04,2.6775,0.635,1.46,1.58,3.6425,4.5475,2.1725,3.45,1.1575,2.53,1.9025,5.1175,3.2425,2.3975,1.195,3.8925,1.635,832.0775,206647.25,3.9511255972,735.6820274024,,95.2644754666,71.5960957651,166.8605712317,40.1025,38.3475,2.597,83.865,96.4325,92.67,11.3375,309.43,3.75,8.3625,3.8275,16.17,35.5775,2.2925,0.9575,13.19,24.9975,16.74,26.87,62.38,17.29,10.275,3.595,2.445,47.445,8.095,7.735
Springfield MO,10.4425,4.0875,3.9375,1.4525,0.9425,2.485,2,0.945,3.9725,2.6275,0.56,1.4625,1.355,3.34,3.9875,2.0975,3.3375,0.9875,2.515,1.865,4.9375,2.735,2.6125,1.2875,3.155,1.505,635.97,227068.5,3.9824852026,811.5434298508,,82.1826258949,70.7943881012,152.9770139961,35.23,38.3975,2.354,94.85,107.645,78.1375,8.5425,306.1425,3.94,7.88,4.495,11.3125,32.705,1.96,0.8725,9.06,26.91,21.9275,27.04,69.12,20.5,9.38,3.61,2.25,41.9375,8.6525,6.78
Bozeman MT,8.8675,3.8025,5.0275,1.5075,1.0125,2.1625,1.935,1.0075,5.5925,3.79,0.5725,1.5,1.4275,3.3025,5.09,2.255,4.555,1.355,2,2.215,5.6675,3.4775,2.265,1.15,3.21,1.67,985.795,363786.25,4.0387900322,1309.4336676411,,76.9791842748,87.7925870708,164.7717713456,19.68,32.0125,2.7125,99.51,129.9575,82.725,10.485,301.105,4.69,8.7425,3.635,13.3725,34.3,2.77,1.0125,15.67,20.7425,20.49,24.1375,76.46,18.3083333333,10.1875,3.75,2.57,45.865,8.5,7.06
Hastings NE,10.2725,4.4425,4.745,1.6475,1.0975,2.26,1.995,0.96,3.6625,2.6525,0.57,1.54,1.51,3.51,4.965,2.04,3.1875,1.3,2.59,1.7175,6,3.0475,3.0275,1.2275,3.34,1.615,629.375,323001.5,4.0606035112,1165.0971835844,,63.2981624936,45.5448754826,108.8430379761,39.95,39.5375,2.66775,88.665,102.5825,83.125,9.72,317.9175,3.69,9.3725,1.99,10.92,19.4175,2.4725,1.0725,13.7,35.865,13.99,30.115,69.98,9.8541666667,8.5,3.245,3.185,36.9,7.6425,8.815
Lincoln NE,9.9725,4.425,4.2425,1.3825,0.8675,2.465,2.3325,0.9375,3.69,2.7825,0.545,1.5625,1.585,3.435,4.4475,2.145,3.0725,0.9925,2.2275,1.7175,5.525,2.8725,2.56,1.33,3.45,1.59,791.62,237904.5,3.9954591777,851.0008257539,,71.4620516156,73.8826971432,145.3447487588,22.375,38.9975,2.58975,102.2375,110.5825,85.1425,9.2275,308.19,3.71,8.8275,3.705,15.875,26.6425,2.1625,0.925,14.54,34.97,24.605,32.65,62.86,27.7666666667,9.5475,4.575,2.305,46.755,7.64,5.275
Omaha NE,9.795,4.385,4.4025,1.625,0.9075,2.1575,1.995,0.995,3.9125,2.6575,0.56,1.3325,1.305,3.4225,4.0325,2.0075,3.0325,1.0025,2.6025,1.7225,4.96,2.6825,2.28,1.215,3.5,1.5725,824.1325,253332.5,3.9347782029,899.727837253,,84.4888859174,73.5125011812,158.0013870986,23.7925,40.2975,2.442,101.055,134.285,72.0625,9.465,301.8025,3.72,8.7425,3.365,15.5225,29.4825,2.045,0.9125,14.715,29.3,24.4525,30.805,67.875,19.28,9.68,3.41,2.19,40.9175,7.8275,6.835
Las Vegas NV,10.2275,4.84,4.675,1.595,1.2175,2.77,2.8175,1.405,4.86,3.235,0.6725,1.555,1.9775,4.0225,4.7225,2.67,4.3875,1.2875,3.525,2.5375,5.2375,4.03,3.1275,2.2375,3.4175,1.88,892.4075,338119.25,4.0997947542,1225.393189413,,134.4469931438,52.5336437793,186.980636923,18.905,44.6875,3.05975,98.7025,121.45,93.1475,12.025,260.1875,3.7825,8.355,2.7775,21.235,47.86,3.6325,1.045,10.5325,43.345,24.0325,40.6775,71.75,16.77,11.13,3.53,4.1375,46.13,9.49,12.83
Reno-Sparks NV,11.2675,4.2225,4.68,1.52,1.19,2.4675,2.4725,1.1775,3.9225,2.065,0.6675,1.5725,2.0525,3.8525,4.9025,2.565,3.6325,1.2975,2.035,2.055,5.73,3.7525,3.06,1.5975,3.285,1.59,1020.7625,270021,4.0288194827,970.323449056,,79.1860171792,82.6624278877,161.8484450669,25.5575,37.3125,3.1625,110.835,101.625,86.9575,10.4075,304.2425,3.84,10.1175,5.24,15.905,34.195,2.735,1.065,13.515,23.8775,21.0975,24.895,87.7675,22.5,9.7075,4.915,3.6775,52.15,8.1375,8.7575
Manchester NH,10.8780751585,4.6393803145,4.6458601233,1.4629821893,1.2368466149,2.6745811183,2.6511701494,1.6318331997,3.797895867,3.374058777,0.5296327951,1.4746984405,1.9697315815,3.2694249921,4.6605289896,2.4681028834,3.7853374897,1.3814800447,2.4988978172,2.4241740607,5.2682982149,4.0254497888,2.8230672228,1.5625903704,3.7963520389,1.5558007159,1315.5896828265,363308.969330407,3.9930202836,1299.914016713,,114.6949088984,129.14561387,243.8405227684,36.1354294399,41.0495912133,2.7740930958,99.5565882378,148.4855370568,104.4795757578,10.1866079552,275.3368752646,4.4444635746,9.3632992077,4.2945183551,16.8066570033,40.302133895,3.3881656168,1.0147809725,14.1437143674,28.5596028108,26.8952529993,36.4271642408,87.1430247372,15.1420067346,10.4000650333,4.6060599842,4.3523127395,61.543808544,9.048830032,8.6756366344
Newark-Elizabeth NJ,12.04,4.405,5.0825,1.845,1.07,2.505,2.3975,1.1675,4.955,3.19,0.61,1.7475,1.435,3.5425,4.2675,2.4525,3.78,1.465,2.6475,2.07,5.795,3.76,3.17,1.7125,3.3725,1.6025,1530.24,511696,4.058169244,1845.0440137647,,123.4042500224,72.3708138109,195.7750638333,31.625,48.5125,2.629,93,89.6875,106.8625,9.505,344.175,4.3575,8,3.955,18.7,33.0875,2.1175,0.96,11.7,40.4825,25.49,39.035,94.2,30.1166666667,11.8,4.3175,3.1,63.3,9.09,9.29
Bergen-Passaic NJ,12.115,4.2125,5.2,1.705,1.075,2.5,2.405,1.19,5.11,3.24,0.685,1.89,1.5425,3.5775,4.19,2.4475,3.8,1.5025,2.8475,2.0425,5.805,4.07,3.395,1.7775,3.265,1.5975,1715.4975,523573.25,4.0580142709,1888.1582132872,,123.0537751362,65.2631824017,188.3169575379,31.625,47.7875,2.615,111.375,99.05,97.675,9.875,353.2725,4.2825,8.0825,3.99,19.0125,38.45,2.1225,0.975,11.32,40.88,25.9025,41.5475,92.7,30.1166666667,11.6,4.205,3.0875,58.5,8.97,9.24
Middlesex-Monmouth NJ,11.235,4.2525,5.035,1.71,1.1225,2.56,2.46,1.255,5.135,3.24,0.62,1.905,1.66,3.625,4.1325,2.47,3.7225,1.4075,2.5225,2.025,5.78,4.225,3.15,1.7625,3.5025,1.7925,1391.6575,466643.25,4.0009862453,1671.7167300658,,121.1508042673,66.5653903897,187.716194657,31.625,47.1875,2.656,100.0375,85.8125,116.925,9.9775,350.83,4.435,8,3.95,18.45,33.0375,2.1025,1.0225,10.8925,39.0925,26.4525,35.39,90.6125,30.1166666667,11.85,4.1775,3.1125,60.5,8.94,9.24
Albuquerque NM,9.9043116942,4.4885292193,4.2617181949,1.6057281182,1.0915167432,1.7787504812,2.0621156811,1.190542539,4.0536370675,2.2093048638,0.5856887523,0.9376913017,1.155745543,3.1412321383,4.8391328597,2.1194106305,3.7206952849,1.0597510808,2.113401507,1.9342636164,6.1904413115,2.8814390013,2.3156649351,1.149860793,2.8390001727,1.5814385351,942.5771394316,295461.260499696,4.0426789589,1063.9630559001,,120.4351422962,51.3790540632,171.8141963595,22.2239411542,40.743421362,2.6247528589,98.0342972536,89.6557106239,94.4104572656,8.796136422,293.692472003,4.0440247046,8.9192672611,1.6945517853,11.5260122277,40.7836432837,2.9804592747,0.8595430482,9.1121779051,28.8928142277,25.2366732917,40.0830709387,71.6483482271,16.0734849959,10.9286067746,5.387157294,2.0119439702,44.5205691354,6.6282476371,9.1115348356
Rio Rancho NM,11.2333923207,3.2790856284,3.6287034001,1.0042747969,1.155856627,2.497604034,2.2568199409,0.9831627788,3.6954053163,1.834799002,0.579588564,1.0717162403,2.5821174441,3.6207334313,5.1011458478,2.9076884855,2.7338402331,0.7444074553,1.4556386097,1.4702699165,4.5634506064,3.3652431742,2.9247308161,1.0661087488,2.2991841166,1.34169562,751.627182798,227122.557184061,3.8724794102,800.5011007606,,107.0762183708,59.2720151326,166.3482335034,22.2647755346,43.6715789026,2.5897203689,102.7416788662,96.9276187967,96.3116436291,9.0990639151,244.2487337005,4.0137304041,8.1005992751,4.3999193713,13.3304662654,26.1445164553,2.0606714293,0.9894011455,9.4381805758,35.4103333454,27.8020311792,36.8353289146,68.51786094,16.9251846378,10.2907327161,4.5378465804,2.5128882726,47.1037601878,9.0670850048,7.7597197966
Albany NY,10.325,4.325,5.195,1.585,1.35,2.375,2.495,1.3,4.295,3.48,0.585,1.83,1.6725,3.39,4.395,2.41,3.92,1.285,2.275,1.815,6.34,3.77,2.8075,1.3475,3.425,1.5825,1108.75,389000.5,3.892061751,1373.9820876564,,84.0878868688,76.9268406479,161.0147275167,23.9775,37.655,2.8905,91.25,103.25,92.8175,9.185,296.7325,4.115,8.3675,4.085,18.65,39.55,2.78,1.6375,14.915,38.095,20.68,33.735,96.495,24.89375,11.0875,3.9025,3.095,52.725,9.595,9.415
Buffalo NY,13.0175,3.9075,4.5475,1.32,0.9275,1.9575,2.2525,1.0425,3.8775,2.9,0.4875,1.66,1.2775,2.9675,3.93,2.6175,3.3,1.0425,2.21,1.86,5.17,2.66,2.385,0.985,2.5775,1.4,791.5175,341542.5,3.9091035434,1209.7392478002,,87.9974234219,86.5054004812,174.5028239031,26.905,28.33,2.95825,56.57,82.4375,76.5675,8.1425,304.6075,4.19,8.4975,3.43,14.2675,25.9,1.565,0.94,11.1175,18.6725,15.01,18.645,46.8625,17.29,10.06,3.07,2.72,48.5125,8.065,8.7825
Ithaca NY,11.33,4.325,4.7375,1.415,1.1925,2.085,2.215,1.275,4.045,3.075,0.495,1.76,1.425,3.395,4.4175,2.695,3.63,1.3225,2.32,1.8,5.3425,3.2775,3.1025,1.5375,3.5025,1.6875,1088,367212,3.987112836,1312.5807823711,,95.69,73.1154363167,168.8054363167,19.99,41.2325,2.94275,106.25,137.6175,85.5,9.52,310.175,4.3525,8.2425,3.9425,15.105,33.105,2.46,1.2575,13.5425,20.62,17.6925,24.345,75.875,10,11.375,4.25,2.4375,52.1675,9.035,10.99
New York (Brooklyn) NY,12.445,5.655,4.8875,2.125,1.4575,2.3275,2.45,1.715,6.08,4.4025,0.765,1.995,2.17,4.265,5.3525,3.165,4.3075,1.615,3.115,2.5,6.8475,5.27,3.7475,1.95,3.8375,2.0725,2314.87,959038,4.0288438191,3445.8587505841,,119.8283685851,133.2529136654,253.0812822506,30.33,56.8425,2.992,97.25,114,114.535,11.715,298.37,4.1075,11.3725,4.4,19.0825,64.165,4.355,1.07,10.915,25.6875,21.58,31.365,55,25.35,13.595,12,3.39,75,9.915,10.115
New York (Manhattan) NY,13.48,5.615,5.0075,1.3625,1.3975,1.895,2.88,1.8475,6.56,4.145,0.565,1.545,2.2875,4.095,6.06,3.3725,4.22,1.24,2.59,2.4325,7.56,4.075,3.8025,1.55,3.3225,2.09,3965,1445356.75,4.0394139366,5203.0749275534,,117.0264025864,132.1247137064,249.1511162928,30.33,63.375,3.0095,102.4975,119.6875,115.1875,10.4275,302.11,4.09,11.49,4.99,21.875,66.35,4.36,1.2575,14.5,30.2475,29.4825,40.81,109.1675,27.5166666667,14.12,12.4975,4.4025,98.3475,13.115,10.9525
Rochester NY,13.634999319,3.7438959196,4.6920443016,1.5746899274,1.2475812538,2.1755701082,2.3411764314,1.2048135174,4.0188141569,2.673500262,0.4881216811,1.4637144207,1.2828408491,3.3524520432,4.0325803083,2.5107407327,3.6364307713,1.2824850025,2.3714026783,1.7871709012,5.2991792983,2.9543989257,2.2823336065,1.1450402423,3.2566111179,1.5368338854,1021.8665886302,271829.360819347,3.984624796,971.4732263234,,45.1736116947,97.909016264,143.0826279587,27.9604543701,40.7274360132,2.975580966,111.9195194114,95.3261941329,88.9260859555,8.9286969345,306.6580718393,3.9567868826,10.9914140497,4.6198119048,13.6412090889,35.9543377011,1.9230896461,0.9228243157,12.9264505384,24.9679607949,23.7327262548,29.2442887028,54.9433810681,23.6714827663,9.9820965207,5.3163601654,2.0397966005,46.6694071149,8.0696572592,10.8249825541
Asheville NC,10.7325,4.785,4.045,1.3525,0.985,2.3375,2.0625,0.9825,4.065,3.2175,0.585,1.4725,1.415,3.4225,4.31,2.3475,3.2475,1.1325,2.365,1.73,5.465,2.9775,2.7875,1.21,3.7425,1.705,797.04,328441,3.9166928735,1165.1193945371,,107.4717717417,57.1474649777,164.6192367193,25.685,34.57,2.6885,88.71,108.02,96.6675,9.23,269.7425,3.74,11.645,3.4725,13.75,35,2.32,1.0575,13.3925,23.36,17.2675,25.8525,70,18.17125,10.58,4.75,2.1175,45.425,7.835,8.84
Burlington NC,11.375,4.4675,4.34,1.4825,0.965,2.42,2.1225,1.11,4.31,3.26,0.5975,1.515,1.3425,3.125,4.2725,2.1175,3.6275,1.1525,2.8125,1.575,5.265,3.135,2.3975,1.275,3.15,1.5575,829.3525,227853.25,3.9662219805,812.3978190588,170.7008085197,,,170.7008085197,25.0075,35.37,2.6085,96,99.375,86.08,9.84,311.095,3.605,8.745,3.785,12,38.4975,2.32,1.145,13.1075,30.745,23.4925,32.115,72.5,16.2645833333,10.025,4.5,2.18,40.25,8.2075,8.4225
